"","line_text_star_final","line_text_final"
"780","7","이거 개못만들진 않았는데 솔직히 이걸로 디시 부활이다 우워어어 하기엔 너무 아쉬운 영화아닌가 빌런 아쉽고 스토리도 아직 아쉬운데수스쿼 배대슈가 진짜 못만든거지 이게 명작은 아니지"
"781","8","재밌어요 쿠키영상 2개있어여"
"782","10","재밋게봤어요디아로러너널촟"
"783","8","원더우먼 초반에 테러범 잡는거 멋있네요"
"784","8","그냥볼만해요원더우먼예뻐요"
"785","5","DC가 제대로 된 영화를 만들거란 기대를 안하고 보면 재밌다"
"786","1","딱지금 야심한 새벽 하루동안 떨어졌던 평점을 끌어올리기 위해 9~10점 말도 안되는 폭풍 칭찬 평점 알바 글이 쏟아지는 시간임 개봉일부터 매일 꼬박꼬박 평점 10점 폭탄을 쏟아 부어도 8점을 못넘는 영화가 저스티스"
"787","1","어휴 어휴"
"788","1","올해 가장 기대했던 영화인데 너무 큰 기대를 한것 같다"
"789","10","솔직히 불안했는데 기대이상이네요"
"790","10","재미있습니다~♡"
"791","10","별 기대 안했는데 재미있네요"
"792","10","파트2에 제발 반지닦이 살려주시길 기원해요 아미 해머가 그린랜턴 할 조던 캐스팅에 되었으면 좋겠어요 파트2  그린랜턴 나와야지 북미팬들 실망시키지 맙시다 이제 샤잠은 제일 나중에 나와야해요"
"793","1","평점 정상화를 위해서너무 식상합니다 꼭 게임 동영상 보는듯했어요"
"794","8","반가운 슈퍼맨의 등장 마지막엔 토끼와 거북이 경주하는줄"
"795","6","뭐야 이게 ㅡㅡㅡ"
"796","6","그저그렇다 기승전결이 이상하면 감동은 전혀없당토르랑비교되네"
"797","5","어벤져스와 비교 당할수밖에 없는 영화하지만 어벤져스에 비해 슈퍼맨을 제외하면히어로들이 너무 약하다"
"798","1","하뱉신하면 세계관에 원탑 탐정이며 메타휴먼이 아니더라도 다른 맴버보다 더욱 존제감있는 캐릭턴데 걍 돈만은 모자란 쩌리 병X으로 만들어 놨다 만약 2가 나온다면 걍 슈퍼맨 기쁨조나 하면서 크립토나이트만 몸빵해주"
"799","1","여윽시 디씨 영화는 다운받아봐야해믿고 거르는 디씨"
"800","4","많은 캐릭터를 담아내기엔 러닝타임이 짧고 내용은 진부한데다 볼거리까지 없음기대했지만 실망"
"801","7","슈퍼맨 혼자 해도 될것을 뭐하러 다 모았냐"
"802","1","대사가 너무 오글거림 그렇다고 초딩이 보기도 초반에 너무 루즈함"
"803","10","전반적으로 좋았다 완벽할수는 없지만 잘만들어진거 같다 영화끝나도 끝까지 앉아 있으면 맨마지막에 앤딩 화면 나오니깐 기다렸다가 보시길 ㅎㅎ"
"804","1","처음부터 끝까지 진짜 핵노잼"
"805","1","썩은토마토 점수가 말해준다 개 쓰레기 작품이라는 것을 암살닦이보다 조금 나은수준"
"806","1","너무 지루하고  돈낭비시간낭비누가본다면  말리고싶다"
"807","6","방금 보고나서 ㅠㅠ망 ㅠㅠ"
"808","6","기대보다 준수하지만 그래도 눈 높아진 팬들에겐 아직 부족하다"
"809","7","볼만은 한데 역시 밸런스의 문제가 있음"
"810","1","혼자선 세상을구할수없다더니 슈퍼맨 혼자구함"
"811","1","졸작 특히 중후반에 늘어지는 대화씬은 매우 지루했음"
"812","1","와 방금 인피니티 워 예고편 보고왔는데 그 예고편 2분이 저스티스 리그 2시간 보다 더 재밌음"
"813","1","더 이상 보고 싶지 않다"
"814","10","마블의 독주를 막을 DC의 히어로들 저스티스리그"
"815","3","스토리 액션 인물이 모두 어정쩡한 영화임다"
"816","4","기대했는데 실망했다ㅠㅠ"
"817","6","허접한 잭스나의 부실공사를 곳곳에서 땜빵하느라 뺑이친 조스웨던의 흔적들"
"818","1","스토리엉성 작가가쓰다가휴가간줄"
"819","1","뱃찐따 잘가라 재스나이더"
"820","1","진짜 잘잤다~ 하암 일어나보니까 슈퍼맨 살아있내"
"821","1","인피니티워 예고편보고 들어왔다 디씨 너넨 끝이다"
"822","1","DC 는  왜이렇게  영화를만들까"
"823","1","배트맨을 돈만 많은 찐따로 만들어버린 잭 스나이더"
"824","6","개인적으로 뻔한스토리 악역도 밋밋하고 흥미진진한 요소도 없고 그냥 뻔한 히어로영화"
"825","7","기대를너무했는지얙션이나스토리에조금실망팬심으로슈퍼맨이돌아온거는환영~~"
"826","1","영화전체가 어벤져스 예고편보다 재미없다"
"827","1","개망 감독이 갈려야 산다 이정도 배우에 이 스토리로 못살리다니"
"828","10","이번엔 성공하길"
"829","5","디씨 망테크타능거보니까 싹다 접고 배트맨 리부트 또 해야될판이네 다크나이트때문에 디씨빠였는데 어느새 마블빠로 변해있는 내 모습 좀 시빌워 참고라도 하지"
"830","6","이거 츠지하라를 탓이야 아니면 조스웨던 탓이야"
"831","2","에즈라 아니였음 뛰쳐나왔다 시작부터 액션신 발로찍는거같더니 러닝타임의 15 나오는 액션신을 슬로모션범벅해놔서 더 지루했다 처음 인물소개까진 좋았는데 막판에 악당하고싸워도 졸리드라"
"832","4","좀 시간들여서 제대로 만들어라 마블이 잘나가서 배아프다고 닥달났네 앞으로 이딴식으로 만들려면 디시도 디즈니에 팔아라 그냥"
"833","10","갤가돗 엉덩이 너무 섹시한거 아니니"
"834","5","애들이 너무약해요ㅎㅎ"
"835","8","액션 좋고 볼거리 괜춘합니다 스토리 전개가 조금 아쉽네요"
"836","6","무난했지만 디씨가 아직 마블에게는 안 되는 이유를 보여준 것 같음"
"837","5","해결사를 모집해서 해결안되니 결국 은퇴하고죽은 해결사를 부른다  즉 의미없다"
"838","5","제일 기억남는건 마지막 전투에서 슈퍼맨이 등장하자  밝게  웃는 배트맨의 얼굴 난 그렇게 밝게 웃는 배트맨을 본적이 없어"
"839","1","알바새기들아 양심 ㅈ도없냐 별점조작을 해도 양심있게 좀 조작해라 쓰래기들아"
"840","1","빡칠만큼 재미없어"
"841","4","아니 캐릭터벨런스 생각안하고 만드냐타이틀은 혼자서는 이길수 없다매 슈퍼맨 혼자 다 하네디씨는 그냥 단독 영화만 만드는게 나을듯싶네"
"842","10","시사회에서 봤습니다솔직히 지금까지 나온 마블보다는 퀄리티 있고 눈이 호강 합니다 캐릭터 존재감은 확실하고요 스케일 차이가 난다는게 확연히 느껴집니다 이제 까지 본 마블은 아이들을 위한 오락성이 었으면 DC 는"
"843","5","블랙핑크가 가장 재밌었다"
"844","1","디시 영화가 왜 망하는지 알 수 있는 표본 유치하고 이것저것 잡스럽게 넣은 망한 영화"
"845","10","마블 디씨 비교하지 말고  둘다봐요"
"846","1","슈퍼맨>>넘사벽>>히어로라고하는애들 이게 영화냐   행복할때보세요 그래야 분노가  덜할테니"
"847","1","별로였음실망했음"
"848","1","스토리 전개 진짜 재미없고 중간에 싸울때만 좀 재미있고 어머니만 계속 찾고 토르 한 번 더볼걸 ㅠㅠ진짜 돈이 아깝습니다 뻔한스토리 슈퍼맨이 혼자 다 해먹고 하 내 돈"
"849","5","확실히 점점 나아지고 있긴 하지만 아직은물에 잠겨도 전혀 흐트러지지 않는 슈퍼맨의 헤어딱 보니 플래쉬가 개그 치는 역할인 것 같은데 진심 무표정으로 봄케릭터들 간에 힘의 밸런스가 너무 차이나서 원펀맨"
"850","6","천 리 길을 한 걸음씩 걸어간 마블과 한 걸음에 걸어가려는 디씨의 차이인가"
"851","6","슈퍼맨 살리기 모두 멋있긴 한데 캐릭터의 토대가 부족한 느낌"
"852","1","그냥슈퍼맨이 젤 쎈 영화"
"853","1","불친절하고 부실한 스토리 어따 팔아먹은건지 모르겠는 개연성 시덥잖은 개그 전작보다 오히려 퇴화한 액션 무력한 배트맨 영화에서 완전히 빼도 지장없을 아쿠아맨 결국 혼자 세상 다 구하는 슈퍼맨"
"854","1","제작비 어디다 썼냐"
"855","1","솔직히 마블과 비교될 수 밖에 없는 지금같은 상황에서 이정도 하술한 구성과 전개라면 진짜 디씨는 암울해질 수 밖에 없을거다"
"856","1","알바들  8점사수를 위해 총공세구나"
"857","1","진자 재미없어요지오스톰이 훨 잼잇네"
"858","8","많이 기대 하고 극장 갔는데 좀 아쉽네요처음 원더 우먼 총알막는 부분은 정말 멋져서 엄청 기대 했는데영화시간을 너무 줄여 놔서 여러 영화로 기본스토리를 딴딴히 한 마블에 비해선 좀 아쉬움"
"859","1","같이 갔던 사람은 졸고 나는 오기로봤음말이 필요없음 걍 노잼임 히어로물이 이렇게 재미없을수있구나를 깨달을수있는 시간이었음  히어로물이 진지하니까 오히려 되게 유치하게 느껴짐"
"860","10","역시 배트맨은 사람이고 슈퍼맨은 초능력자다"
"861","7","빠르면서 늦게 나온듯한 영화아쿠아맨과 플래시등 여러모로 설명을 하기엔 부족한 분량  이런점을 보면 아쿠아맨과 플래시 실사영화를 먼저 냈었다면 어땠을까 그런점 감안하고도 나름즐기면서 봤다 마블보다 빠르게 냈다면"
"862","7","슈퍼맨 > 저스티스 리그"
"863","1","노잼 보는내내 토르가 생각났다"
"864","1","케릭터들이 아까워 죽겠다 배댓슈에 저스티스 리그까지 보고나니 맨 오브 스틸은 우주 명작이었네"
"865","5","영화 한줄요악 초딩  5명이 중딩이랑 싸우다 못이기니까 체대생 불러서 정리하는 영화 끝"
"866","1","영화보다 기억에 남은 장면은 블랙핑크 ㄷㄷ 오졌다 솔직히 dc가 마블에게 밀리는 점이 확실히 있는데정작 고치는거 하나 없네"
"867","1","그렇게 어머니 찾는데 스토리는 어머니 어디 계시냐"
"868","7","슈퍼맨 벨붕 영화 ㅎㅎ"
"869","7","망작은 아니에요 망작은 아닌데 전체적으로는 어벤져스보다 못하지만 액션만큼은 어벤져스에 밀리진 않네요 딱 킬링타임용 영화정도로는 매우 적절합니다"
"870","1","세상은 혼자서도 구해지던데요"
"871","8","마지막이 좀 시시하지만 두시간러닝타임치곤 잘만들었다"
"872","9","마블이던 DC던 뭐가중요하죠 서로재밌게만들어서 우린 즐기면될뿐인대 왜서로댓글로 까고 못잡아먹어안달이죠"
"873","8","뭔가 허술한 부분도 있지만 나름 선방한 느낌 런닝타임이 다소 짧은 듯하다 DC영화의 희망이 보인다"
"874","1","혼자서는 세상을 구할수 없다슈퍼맨    되는데요"
"875","7","시원하고 화려하고 통쾌하다 하지만 내용 너무예상되고 빌런이 너무약함 그냥 스트레스풀이로 보셈"
"876","8","재미는 있는데 결국 슈퍼맨 없으면 아무것도 안되는 거야 다음편 부턴 그러지 말길 바래 여튼 갤가돗은 진짜 이쁘다"
"877","1","이게   마블의 대항마라고 혹시 dc팬분들은 보고 평점 하신거 맞음 dc팬들은 빌런이 약하고 급전개 스토리에 맛들이셨네 이래서 dc가 고쳐지지 않는거에요 제발 영화 좀 보고 평점하자 dc빠들아"
"878","1","모여라 초딩 꿈동산"
"879","7","여기 나오는 케릭터 스토리 알고 보는데도 좀 그렇네요 전작들 보고 보시는걸 추천합니다 이해 안될수도 있어요"
"880","8","히어로들 등장씬 지럈다 특히 원더우먼"
"881","1","대체 배트맨은 하는게 뭐냐"
"882","1","포스터 진짜 개극혐 지구를 지켜라급"
"883","6","디시는 정말 끝난듯 하다 원더우먼 보고 잠깐 기대했던 내가 바보지 잭스나이더는 정말 극본은 안되겠다 과도한 cg로 몰입감도 떨어지고 스토리의 개연성은 정말 최악이다 건진거라고는 1도 없는 영화"
"884","1","그냥그러더라 결말 허무하고 그랳어 그냥"
"885","7","마블처럼 솔로무비를 좀더 진행한후 나왔더라면"
"886","3","토르 볼껄 그냥ㅜㅜ 하루죙일 입으로 떠들면서 애들 모으다가 아이언맨같은 느낌에 사이보그 나오고 스파이더맨 캐릭터 따라하는거 같은 번개맨  물 안쓰고 쇠파이프 쓰는 아쿠아맨 결국 원펀맨 같은 수퍼맨 등장으로 1"
"887","5","볼때는 조스 웨던이 수습하느라 힘들었겠다고 생각했었는데 알고봤더니 영화에서 젤 이상한 부분들을 다 조스 웨던이 찍었다는걸 알았다"
"888","8","그냥저냥 디씨치고 잘만듬"
"889","8","액션은 볼만해요  단지 스토리나  마지막 영웅들 서있는 장면 좀 유치함"
"890","7","벤 에플렉의 배트맨도 상당히 괜찮아지기 시작했다"
"891","4","정말로 영화 다보고 나왓는데뻔한 결말 스토리는 초반부분에 짜집기한마냥 이어지지도않는 편집 여기서 정말 실망햇습니다 그리고 슈퍼맨이 돌아오고나서 정말 안나오더군요 그리고 막타로 슈퍼맨혼자 다해버리고 정말로 궁금한게잇"
"892","6","혼자서는 세상 을 구할 수 없다더니 슈퍼맨이 혼자 구할듯"
"893","1","배대슈에서 그렇게 멋있는 배트맨 만들어놓고선 이제와서 어줍잖게 마블 스타크 흉내낸답시고 다크나이트를 말장난이나 해대는 물주로 전락시켜버린 DC에게 더이상 희망은 없다"
"894","4","돈아깝다 진심 ㅜㅜ토르나 다시볼걸재미도 스토리도 액션도 그닥"
"895","1","솔직하게 지루했다평론가들한테 뭔가 평점딜한것같고 평점알바 미리투입한것같다 원더우먼은재미있었는데평식형님말이맞다 흩어져야산다 원더우먼 시리즈에 올인이나해라ㅡㅡ"
"896","8","혼자서는 평점을 구할 수 없다"
"897","7","배트맨은 너무도 나약한 한낱 인간에 불과하다 파리같은 쫄다구 한 마리에 쩔쩔매는 그가 너무 안쓰러워 콧물이 나올 지경이었다 그러나 당신의 능력은 무엇이냐는 플래시의 질문에 당당히 돈이라 말할"
"898","5","아마존 여전사들만 멋있음 오글거리는 장면 많구 클리셰 덩어리라 좀 신선도가 떨어짐그리고 슈퍼맨이 너무 쌔서 다른 애들이 굳이 필요한가 이런 생각이 듬"
"899","6","블랙핑크 지수 이뻐요오"
"900","7","슈퍼맨과 아이들 같은느낌"
"901","5","영화상영시간이 짧았음 3시간정도 해도될거같은데히어로들이 모여지는 과정이 절반 살짝 지루하기도마지막 결투씬들은 볼만했음"
"902","7","영화 제목 바꿔라슈퍼맨 리턴즈로슈퍼맨 혼자 다하네슈퍼맨과 그의 아이들"
"903","1","배트맨을 찐따로 만들었어"
"904","1","중간 중간 유머씬을 야구로 비유하면 타율 1할 수준 웃는사람도 거의없더라 액션신도 뭐  분발혀라"
"905","8","원더우먼 시선 강탈 앞으로 DC에선 필수캐릭이 된 듯"
"906","1","너무나 지루하고 유치하기 짝이 없네"
"907","6","슈퍼맨>>>>나쁜놈>>>>나머지"
"908","1","혼자서는 세상을 구할수 없다슈퍼맨만 있음 구할수있다"
"909","7","15일 0시 되니까 적는 애들뭐냐  엠바고냐 작작해라 평점 조작들아"
"910","7","적당히 재밌음배트맨의 수퍼파워는 돈 이었음은행을 사버리는 배트앤의 위엄"
"911","1","저스티스리그  혼자선 구할 수 없어 모두 함께 그를 부르자"
"912","5","예고편+슈퍼맨 하드캐리 끝 슈퍼맨 나오는 순간 나머지 캐릭 존재감 떨어짐어벤져스 캐릭터와 많이 겹침기대했건만 많이 아쉬움 스토리 기대안했지만 설명이 너무 모자름 디씨코믹스 팬들은 모르겠지만 일반인이 봤을땜"
"913","5","마블 스튜디오가 강세를 이어가고 있는 만큼 DC는 DC만의 길을 걸었으면 좋겠다 DC 특유의 연출과 진지함은 어벤져스를 따라가다가 빛을 바랬다 조각난 개연성은 덤"
"914","5","정말 솔직하게 말합니다내용 너무 무난해서 재미 없습니다"
"915","4","매끄럽지 못한 스토리 너무나도 싱거운 악당 캐릭터의 밸런스 붕괘 그리고 배대슈보다 못한 음악까지 솔직히 기대 이하였다 그리고 사라진 50분"
"916","3","뉘들은 이런거보지마라 똥은 나만맛본다 히히"
"917","5","설명충이 짜증날때도 있지만 필요한순간도 있는 법이다 이 영화에는 설명충이 없다 너무 생략이 많어"
"918","1","저 포스터 만든 새기 영화도 안처보고 만들었네 혼자서 구하드라 새기야"
"919","4","유쾌하지도 않고 진지하지도 않고 제목을 원더우먼 리그로 바꾸는게 나을듯 원더우먼 빼면 볼거없는 영화"
"920","1","다 모였다 초딩 꿈동산"
"921","5","슈퍼맨 vs 베트맨을 재밋게 본사람입니다너무 하네 DC가 돈이없나 감독이 문젠가해도해도 너무 유치하자나어설프게 어벤저스빼낀 느낌특히 번개맨인가 웃기지도 않고~ 아쿠아맨인가는 토르따라할라는거같은데 짝퉁"
"922","5","아 후반부 연출 진짜"
"923","6","DC는 아직 갈 길이 멀구나 ㅠㅜ 그래도 응원한다 전작인 원더우먼이 더 나았던 거 같아"
"924","7","글쎄요 아직 저스티스리그를 하기에는 다른 캐릭터 에 대한 홍보가 더 필요하지 않을까요"
"925","6","잡탕 찌개 끓이다가 라면수프 넣었는데 그저그래"
"926","1","진짜 예고편이 전부다 악당들도 보스빼곤 종류도없고 민간인도안나옴  무슨 컴퓨터게임 CG인줄"
"927","8","그냥 첨부터 슈퍼맨깨우지그랬냐"
"928","5","관람객 평점이 네티즌 평점보다 더 낮은데 그럼 평점 테러를 하는게 아니라 알바들이 10점 찍는다고 보는게 더 정상 아님"
"929","5","진심 너무 노잼이다 나 영웅이야 멋져하는 씬이 너무많아 디씨는 한참 멀었다"
"930","8","Dc가 이 정도 반격을 해줘야 마블과의 경쟁이 재밌지"
"931","10","마블에 어벤져스 있다면 DC는 저스티스리그 있다"
"932","5","아주 재미없는것은 아니지만이미 더 재밌는 것을 보았는데 그보다 못한 것을 본 느낌 이미 답을 알아서 식상한 느낌ㅠㅠㅠ비추입니다"
"933","8","전에 비해 볼꺼리는 많았다 근데 너무 삭제 장면이 많아서 배트맨 v 슈퍼맨 처럼 노컷감독판을 봐야 더 재밌을꺼 같다 그리고 배트맨을 너무 호구 처럼 만들어놔서 배트맨 불쌍하게 느껴질 정도다 역시 실질적 주인공"
"934","7","다크나이트야 말할 필요없는  명작이고 맨오브스틸의 액션은 신기원수준으로 흥미진진했는데  배대슈수어사이드스쿼드에서 너무 망했음 그 중간쯤 위치할 만한 영화인데  너무 많은걸 한번에 담으려하니 영화완성도가 부족한편"
"935","1","믿고 거르는 dc 시네마~"
"936","2","맨오브스틸 배댓슈 수어사이드 앞 영화에서 못느낀 알수없는 유치함과 답없는 배트맨 전편에 이은 엄마타령 후반부 갈수록 이게 갤가돗 화보영상인지 영화인지 구분이 안됬다 오징어 처럼 흐느적대는 플래시는 덤"
"937","6","한 줄 정리  슈퍼맨 죽어서 난리칠라했는데 다시 살아돌아와서 실패함 끝 기승전슈퍼맨"
"938","5","잭 스나이더 제발 각본 좀 못 쓰게 해라"
"939","4","폼만 잡다 끝난듯지루함"
"940","1","한창 재밌게보고 있는데 지진때문에 쫒겨남"
"941","5","슈퍼맨 >>>> 악당 > 배트맨 + 원더우먼 + 아쿠아맨 + 사이보그 + 플래쉬탈탈 털리던 저스티스리그가 슈퍼맨 부활 시키고 그냥 상황역전 ㅉㅉ"
"942","1","토르2보다 재미없었다  절대 8점대 영화가아니다"
"943","6","잘 모르겠음 그냥 그냥 본거 같음"
"944","6","슈퍼맨을 부활시키기위한 팀"
"945","10","혼자서는 세상을 구할 수 없다X 있다O 진짜 혼자 구함"
"946","5","너무 기대가 컸네요이도저도 아니었음"
"947","9","확실히 저번 작품보다는 월등히났다과연 이 영화로 DC의 반격이 시작될지 그것이 의문임"
"948","7","후반에 너무 전투같지 않은 전투하다 끝"
"949","5","반쪽짜리 부활 왜  dc가 망하고 마블이 떳는지 명확하다"
"950","6","12세 관람가인 건 좋은데 딱 12살짜리들만 만족할만한 수준으로 만들었음 마블이 성공한 건 42살짜리 덕후도 즐길만한 암시와 함축 깨알 드립 딴만 짠맛 쓴맛 신맛으로 맛깔나게 요리를 해주기 때문인데"
"951","8","간신히 평타만 쳐줬는데도 눈물이 다 나올 거 같네"
"952","1","배트맨은크리스퍼놀란감독의배트맨으로만끝냈어야했다인간적이고뇌에가득했던배트맨은 총만찌질하게쏘는부동산중개업자로만영화에등장할뿐이다"
"953","8","네 아쉬워요 cg 아쉽고 후반부 긴장감 없어지고 빌런 아쉽습니다 그래도 원더우먼은 이쁘고 아쿠아맨 섹시하고 플래쉬 유쾌하고 배트맨 멋있고 슈퍼맨 OO고 블랙핑크는 사랑입니다 펔 마블 까진 아니라도"
"954","8","역동성은 마블보다 더 좋다 하지만 여전히 디씨스러운 전개 조금 아쉬운 부분"
"955","4","슈퍼맨 혼자면 되는데 뭐하러 뭉치냐"
"956","10","기대엪100퍼센트는 미치지못했으니 90퍼센트 이상은 능히 해주었다고 생각함 다음에 나올 dc유니버스가 기대됨"
"957","10","솔직히 감동이나 교훈따윈 저편에 두고 스토리나 액션만 보는 나에게는 명작이였다"
"958","10","의리로봤다DC이놈들아"
"959","1","불친절해도 너무 불친절하다 빌런인 스테판울프는 지구에 왜 왔는지 어디서 왔는지 영화가 끝나도 알수가 없고 지구를 공격하는 이유조차 없는 세상불친절한 영화 엄마가 불러서 왔다는데베트맨 찐따 팝콘맨으로 만들고"
"960","5","마치 슈퍼맨 곧 부활하니까 너흰 너무 강하면 안돼라고 하는듯 다들 왜이리 약한지 굳이 리그 안만들어도 슈퍼맨 혼자서 지구 구해도 될듯"
"961","1","오늘 아이맥스에서 보고와서 분노의 평을 남깁니다 이 영화의 가장 큰 문제 3가지는 영화 전체를 망치는 빌런약하고매력없고긴장감조차없음 구멍투성이각본실소가나옴 그리고 가장중요할때 액션의부재 폭망작이라고"
"962","10","DC가 드디어 부활했다"
"963","4","왜 항상 서로 죽일듯이 싸울려다가 뜬금없이 화해하냐ㄷㄷ"
"964","6","큰 기대는 안 하고 보는게 좋음"
"965","10","시작하고 나서  원더우먼 이쁘네  중간에 우리나라 K팝이 나오네  근데 원더우먼 이쁘네  끝나고 원더우먼은 겨드랑이도 이쁘네"
"966","1","작가를 초딩들로 기용해서 썼나 빌런도 30년 전에나 볼법한 조온나 1차원적인 악당이고 1라도 악당이 될 가능성이 있으면 슈퍼맨을 죽여야한다던 배트맨이 1화만에 지구의 운명을 로또에 거네"
"967","6","시원시원한 맛에 보는건 좋다 하지만 캐릭터들을 엮어내는 방법은 확실히 마블영화가 잘하는구나 라는 생각이 들게 만든다"
"968","10","원더우먼이 멋있게 나온다 제일 좋은듯"
"969","3","결국 세상을 구한건 수퍼맨 여친이네"
"970","6","슈퍼맨이 너무 완벽해서 굳이 살려야했나슈퍼맨이 등장하고 정신차리고난 이후부터 긴장감이라곤 1도 없어진다플래시보다도 빠를수 있고 원더우먼보다 쌔고 사이보그 같은 눈뽕빔 도다만 돈이없다그래서"
"971","7","플래쉬 달리는 폼  왜 그러니"
"972","9","재밌음쿠키영상2번째까지 보셈"
"973","8","슈퍼맨 혼자만 있어도 인류를 구할 수 있다는 걸 보여주는 영화"
"974","8","DC의 다채로움에 박수를  feat  블랙핑크"
"975","4","아직도 많이 부족하다"
"976","7","마음을 비우고 봐라 마블과는 비교하진 말고"
"977","5","히어로 영화에도 개연성은 필요하다"
"978","7","아난 힘들드라초반은 괜찮았는데마지막은아쿠아맨의 능력은 뭔지 잘몰겠고포크들고다니고플래시를 ㅂ ㅅ 만들어놨네스피드느낌은 TV가 훨나음슈퍼맨은졸쌔네슈퍼맨이플래시를스피드로"
"979","5","저스티스 리그라기보단 그냥 슈퍼맨 인거같은데"
"980","7","자막 누가했냐 웃기는장면인데 안웃겨어쩔거냐 자막 만든놈아"
"981","7","나쁘지는 않았는데 개연성이 좀 솔직히 10점짜리 영화는 아님"
"982","1","디씨 영화평은 늘 이런식  거의 자포자기 수준으로 그래 이정도면 선방 괜찮다 다음을 기대하자 얼마나 그동안 재미가 없었으면 이정도는 봐주자는 식의 리뷰냐"
"983","1","결국엔 슈퍼맨 애들너무 약하다"
"984","8","dc가 조낸 급하긴 급했나봄"
"985","7","원더우먼 존멋"
"986","8","러닝타임이 좀더 길었으면 하는 아쉬움이 있네요장면장면이 짧고 휙휙 지나가는 느낌이 나요 살짝 유치한 느낌도 좀 낫지만 그래도 액션은 시원시원합니다 쿠키영상은 2개입니다"
"987","10","제발 이번에는 싸우다가 힘들어도 마사 부르지말자"
"988","10","마블과는 다른 색깔의 느낌영웅들의 캐미또한 최고였다시사회가서 봄"
"989","6","배트맨은 그냥 스폰서일뿐"
"990","10","무식한 것들이 시리즈로 제작된 걸 전 편을 안 보고 와서는 슈퍼맨이 왜 죽었는지 왜 안 나오는지 이해 안된다고 씨부리네 반지의제왕 1~3편 중 2두 개의 탑만 보고 왜 쟤들이 싸우는지 모르겠으니 영화 못 만들"
"991","5","전반부는 조금 지루하내요 후반부 액션신은 볼 만하나 슈퍼맨이 오버파워라 캐릭터간 밸런스가 너무 맞지않는것같음 슈퍼맨만 있으면 다 나머지 멤버가 머가 필요하지 생각이 듬"
"992","10","15시에 개봉인데 아침부터 테러하는놈들 뭐야"
"993","10","볼만은하다 그래서 더 아쉽다 각 캐릭터 솔로영화 이후 나왔다면 지루할수 있는 부분들이 풍성한 액션 스토리에대한 이해들로 다 채워졌겠지만 아쉽다 그래도 분명 배댓슈이후로 정신은 차린건같다"
"994","10","플래시  그래서 초능력이 뭐에요배트맨  난 부자야"
"995","10","마지막처럼~ 마지막처럼~~"
"996","10","예전 DC영화처럼 무겁지도않고 재밌게 봤음원더우먼은 봐도봐도 예쁘네"
"997","6","혼자선 세상을 구할수 없다고틀렸어 슈퍼맨은 혼자서 세상을 구할 수 있어"
"998","10","배트맨 능력은 돈이래제일부럽냉"
"999","6","슈퍼맨 혼자만 너무 쎄서 밸런스가 무너졌다 나머지 멤버 없어도 이길 수준 배댓슈에선 슈퍼맨 뺨치게 강하고 본인 영화에선 신과 맞짱 뜨던 원더우먼이 왜 이렇게 약해진거냐"
"1000","10","블랙핑크그 순간부터 대사 집중 안되고 노래만 귀에 맴돔"
